date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:39:50	1307918/1307918	---M-Z	200	added ('OK')	text/javascript	etag:%2286666b0f20603c8f29c8efa8095c2f68%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/js/avalanche-staging.ec18a01e4.js	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/js/avalanche-staging.ec18a01e4.js	(from https://www.avax.network/)
10:39:51	23364/23364	---M-Z	200	added ('OK')	application/javascript	etag:W/%225b44-gBf4sYaQd9tyhXPxykaEoAr2lGI%22	https://cdn.jsdelivr.net/particles.js/2.0.0/particles.min.js	C:/My%20Web%20Sites/avax001/cdn.jsdelivr.net/particles.js/2.0.0/particles.min.js	(from https://www.avax.network/)
10:39:51	882087/882087	---M--	200	added ('OK')	image/png	etag:%22def0947a87ca1b0fadc408de26b8427b%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/636ed40aa2ecca2992c58131_stani.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/636ed40aa2ecca2992c58131_stani.png	(from https://www.avax.network/)
10:39:54	2799353/2799353	---M--	200	added ('OK')	image/png	etag:%22be0d62530a3d7fbf142281fc2629ba1a%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/63d69fa5737d3669d09dbb9d_header-gradient-bg.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/63d69fa5737d3669d09dbb9d_header-gradient-bg.png	(from https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/css/avalanche-staging.01c88bf32.css)
10:39:55	311678/311678	---M--	200	added ('OK')	image/jpeg	etag:%22642ae59d0be6571b43765078debd3c0b%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e48f7a0738974b410e_280613369_518559493238457_4256480724870602211_n.jpeg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e48f7a0738974b410e_280613369_518559493238457_4256480724870602211_n.jpg	(from https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/css/avalanche-staging.01c88bf32.css)
10:39:55	19622/19622	---M--	200	added ('OK')	image/jpeg	etag:%22cadfc5611f8f8d3b3219251c359ec181%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64031d624b5726503573aa87_Gradient%20BG-min.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64031d624b5726503573aa87_Gradient%20BG-min.jpg	(from https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/css/avalanche-staging.01c88bf32.css)
10:39:56	58/58	---MCZ	302	error ('Found')	text/plain	date:Fri,%2008%20Sep%202023%2008:39:56%20GMT	https://unpkg.com/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/avax001/unpkg.com/swiper/swiper-bundle.min.1c.delayed	(from https://www.avax.network/developers)
10:39:57	18452/18452	---MCZ	200	added ('OK')	text/css	etag:%224814-8FuJfvoLVNWF9zNusmBsDRcl6D4%22	https://unpkg.com/swiper@10.2.0/swiper-bundle.min.css	C:/My%20Web%20Sites/avax001/unpkg.com/swiper@10.2.0/swiper-bundle.min.css	(from https://www.avax.network/developers)
10:39:57	57/57	---MCZ	302	error ('Found')	text/plain	date:Fri,%2008%20Sep%202023%2008:39:56%20GMT	https://unpkg.com/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/avax001/unpkg.com/swiper/swiper-bundle.min.1e.delayed	(from https://www.avax.network/developers)
10:39:57	141190/141190	---MCZ	200	added ('OK')	application/javascript	etag:%2222786-l3/T0Ce48jSCcMjlZKoz0Dx/UcQ%22	https://unpkg.com/swiper@10.2.0/swiper-bundle.min.js	C:/My%20Web%20Sites/avax001/unpkg.com/swiper@10.2.0/swiper-bundle.min.js	(from https://www.avax.network/developers)
10:40:01	604422/604422	---M--	200	added ('OK')	image/jpeg	etag:%22a3d54fabe29d568c37fdf2567bf1d905%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b6b98a9b74b80cdde1c82_349012726_262409949613339_590747255525942615_n.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b6b98a9b74b80cdde1c82_349012726_262409949613339_590747255525942615_n.jpg	(from https://www.avax.network/developers)
10:40:01	648782/648782	---M--	200	added ('OK')	image/png	etag:%22f7f1bce4bedb48228c72119d4dcb1e18%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64de414fbba23f9e2ca78e68_AvalancheHouse-BG.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64de414fbba23f9e2ca78e68_AvalancheHouse-BG.png	(from https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/css/avalanche-staging.01c88bf32.css)
10:40:03	743803/743803	---M--	200	added ('OK')	image/jpeg	etag:%22c4b4ca9a2856687b0c65884874b7375b%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64096e9c2cd6f72e99ba13d0_52044675637_8ac9a2322c_k.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64096e9c2cd6f72e99ba13d0_52044675637_8ac9a2322c_k.jpg	(from https://www.avax.network/developers)
10:40:04	474885/474885	---M--	200	added ('OK')	image/jpeg	etag:%22a1137cc781c30c9bacbe178ef9ff7ffe%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b691a48e763d7e62b5c68_270138670_434598808301193_5793727337981142134_n.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b691a48e763d7e62b5c68_270138670_434598808301193_5793727337981142134_n.jpg	(from https://www.avax.network/developers)
10:40:04	847866/847866	---M--	200	added ('OK')	image/jpeg	etag:%22d620fb368d640b23d42c8b66b15bfc42%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b6abaaa4e7d3ae1928490_348282909_176262241734533_7096225706874394620_n.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b6abaaa4e7d3ae1928490_348282909_176262241734533_7096225706874394620_n.jpg	(from https://www.avax.network/developers)
10:40:05	881180/881180	---M--	200	added ('OK')	image/jpeg	etag:%220895a47deecdd732eccf690de2bd8394%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b6bb9a9b74b80cdde439b_349183210_263037992913231_5926817698337538336_n.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b6bb9a9b74b80cdde439b_349183210_263037992913231_5926817698337538336_n.jpg	(from https://www.avax.network/developers)
10:40:05	83784/83784	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2008:40:04%20GMT	https://www.avax.network/privacy-policy	C:/My%20Web%20Sites/avax001/www.avax.network/privacy-policy.html	(from https://www.avax.network/developers)
10:40:06	29803/29803	---M-Z	200	added ('OK')	application/javascript	etag:W/%22746b-2972YX1vt/FBmWw6HVrvIC6t+Gc%22	https://cdn.jsdelivr.net/npm/@splidejs/splide@4.1.4/dist/js/splide.min.js	C:/My%20Web%20Sites/avax001/cdn.jsdelivr.net/npm/@splidejs/splide@4.1.4/dist/js/splide.min.js	(from https://www.avax.network/validators)
10:40:06	1210568/1210568	---M--	200	added ('OK')	image/jpeg	etag:%22b3b97a435df194e32220176f824a24f9%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64096d6b3d2118b04e366a01_52045396406_98de6c80be_o.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64096d6b3d2118b04e366a01_52045396406_98de6c80be_o.jpg	(from https://www.avax.network/developers)
10:40:06	5002/5002	---M-Z	200	added ('OK')	text/css	etag:W/%22138a-nCVqx5aWVkM0NV+MS4SFkGd/1YM%22	https://cdn.jsdelivr.net/npm/@splidejs/splide@4.1.4/dist/css/splide.min.css	C:/My%20Web%20Sites/avax001/cdn.jsdelivr.net/npm/@splidejs/splide@4.1.4/dist/css/splide.min.css	(from https://www.avax.network/validators)
10:40:09	1867106/1867106	---M--	200	added ('OK')	image/png	etag:%224f2b15e700e7e7d59bbbe68e3c79b694%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b7800f5ffed205f0f770f_Screenshot%202023-06-27%20at%207.59.53%20PM.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b7800f5ffed205f0f770f_Screenshot%202023-06-27%20at%207.59.53%20PM.png	(from https://www.avax.network/get-started)
10:40:10	1982795/1982795	---M--	200	added ('OK')	image/png	etag:%2223f679b452eeee8f0a6a04c95985e9d8%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b7849b93a4669f28fb6fd_Screenshot%202023-06-27%20at%208.01.06%20PM.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b7849b93a4669f28fb6fd_Screenshot%202023-06-27%20at%208.01.06%20PM.png	(from https://www.avax.network/get-started)
10:40:11	385829/385829	---M--	200	added ('OK')	image/png	etag:%227b3dd7bb7543461af3fbcd7b0b1c553a%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b788700859a4354acc45a_Screenshot%202023-06-27%20at%208.02.10%20PM.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/649b788700859a4354acc45a_Screenshot%202023-06-27%20at%208.02.10%20PM.png	(from https://www.avax.network/get-started)
10:40:11	2452/2452	---M--	200	added ('OK')	image/png	etag:%22e2da06d1d6ec2fb9d19f38cca324baad%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/635fd7228ac008332b4dd5bf_twitter.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/635fd7228ac008332b4dd5bf_twitter.png	(from https://www.avax.network/get-started)
10:40:12	2190/2190	---M--	200	added ('OK')	image/png	etag:%22f60fd6825e2108da85ab4e6feb812b6f%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/635fd7226c0ae050f0748078_youtube.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/635fd7226c0ae050f0748078_youtube.png	(from https://www.avax.network/get-started)
10:40:13	3182/3182	---M--	200	added ('OK')	image/png	etag:%22e5e8facf91d72a482941fdd0989d7c2d%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/635fd72252202f3c327c2109_discord.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/635fd72252202f3c327c2109_discord.png	(from https://www.avax.network/get-started)
10:40:15	157381/157381	---M--	200	added ('OK')	image/jpeg	etag:%22330597394ce1966cdcf812ee81e2b1ac%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/642607c8b838c2f858ffde6b_52045474673_b6fe5e0e4a_c.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/642607c8b838c2f858ffde6b_52045474673_b6fe5e0e4a_c.jpg	(from https://www.avax.network/get-started)
10:40:17	2134996/2134996	---M--	200	added ('OK')	image/jpeg	etag:%22c7ed40ec199e107a47c5531d6c9ff137%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e4eeb59d8c0f62b04c_52607176259_fe7c1fd1d8_o.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e4eeb59d8c0f62b04c_52607176259_fe7c1fd1d8_o.jpg	(from https://www.avax.network/get-started)
10:40:18	473728/473728	---M--	200	added ('OK')	image/jpeg	etag:%22b3a1c78c116c08d73ee473b8c70dfaab%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e42c38f32c7b78a7fe_269571026_434597894967951_3162242635011783583_n.jpeg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e42c38f32c7b78a7fe_269571026_434597894967951_3162242635011783583_n.jpg	(from https://www.avax.network/get-started)
10:40:18	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Fri,%2008%20Sep%202023%2008:40:17%20GMT	https://assets-global.website-files.com/635baa246e4126e3bd30bcd2/635baa246e412668a430bd20_gallery-image-1-min.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/635baa246e4126e3bd30bcd2/635baa246e412668a430bd20_gallery-image-1-min.33.delayed	(from https://www.avax.network/get-started)
10:40:18	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2008:40:18%20GMT	https://www.avax.network/top-crypto-games-on-avalanche	C:/My%20Web%20Sites/avax001/www.avax.network/top-crypto-games-on-avalanche	(from https://www.avax.network/get-started)
10:40:19	76573/76573	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2008:40:18%20GMT	https://www.avax.network/non-fungible-tokens	C:/My%20Web%20Sites/avax001/www.avax.network/non-fungible-tokens.html	(from https://www.avax.network/get-started)
10:40:20	75561/75561	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2008:40:19%20GMT	https://www.avax.network/decentralized-finance-defi	C:/My%20Web%20Sites/avax001/www.avax.network/decentralized-finance-defi.html	(from https://www.avax.network/get-started)
10:40:21	562265/562265	---M--	200	added ('OK')	image/jpeg	etag:%22ee5c13f7e28048b84c870885e0098c54%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e40b4bf2bfd06536d2_280617027_518559753238431_5134244400428851898_n.jpeg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/63dc36e40b4bf2bfd06536d2_280617027_518559753238431_5134244400428851898_n.jpg	(from https://www.avax.network/get-started)
10:40:21	3295/3295	---M--	200	added ('OK')	image/png	etag:%2278e4c8114f017d4f74ca9084291fa4a7%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/6357d47f8d4c02c212c04c47_kkr-logo.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/6357d47f8d4c02c212c04c47_kkr-logo.png	(from https://www.avax.network/enterprise)
10:40:23	44078/44078	---M--	200	added ('OK')	image/jpeg	etag:%2279c63f78763e837e3b5347b7beb29dd2%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/640971c9d8cc0cbe15ffe067_1516941088166.jpeg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/640971c9d8cc0cbe15ffe067_1516941088166.jpg	(from https://www.avax.network/enterprise)
10:40:24	23269/23269	---M--	200	added ('OK')	image/jpeg	etag:%2213eaac9b0fd12a74ef784c62d26ac00f%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/637e5a7bfb4b6d4a2762fb14_2E4O52tn_400x400.jpeg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/637e5a7bfb4b6d4a2762fb14_2E4O52tn_400x400.jpg	(from https://www.avax.network/enterprise)
10:40:26	585517/585517	---M--	200	added ('OK')	image/jpeg	etag:%222e39a10848143c9b3f1f10fd0a5703c7%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/63e5786ff143e34061b28632_AWS_Static.jpg	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/63e5786ff143e34061b28632_AWS_Static.jpg	(from https://www.avax.network/enterprise)
10:40:26	10128/10128	---M--	200	added ('OK')	image/png	etag:%22d5b25cdc2a596a22e21bf3007d7cbdd0%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/644985ff8c3ec2f90ff84159_image%201%20(1).png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/644985ff8c3ec2f90ff84159_image%201%20(1).png	(from https://www.avax.network/evergreen)
10:40:27	11698/11698	---M--	200	added ('OK')	image/png	etag:%227bbe7b9bd80306be579684b84e837aae%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64b170689cc1b53bf78b9012_Reflexivity-Research-logo.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64b170689cc1b53bf78b9012_Reflexivity-Research-logo.png	(from https://www.avax.network/evergreen)
10:40:28	24213/24213	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2008:40:27%20GMT	https://www.avax.network/reflexivity-evergreen-case-study	C:/My%20Web%20Sites/avax001/www.avax.network/reflexivity-evergreen-case-study.html	(from https://www.avax.network/evergreen)
10:40:29	24143/24143	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2008:40:29%20GMT	https://www.avax.network/evergreen-fact-sheet	C:/My%20Web%20Sites/avax001/www.avax.network/evergreen-fact-sheet.html	(from https://www.avax.network/evergreen)
10:40:30	226823/226823	---M--	200	added ('OK')	image/png	etag:%22dba2b0b3f2b074a6c69bd9022b59f1eb%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64cd1e1afdc2df382778730d_IntainCaseStudy_ImageR1_Small.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64cd1e1afdc2df382778730d_IntainCaseStudy_ImageR1_Small.png	(from https://www.avax.network/evergreen)
10:40:31	191256/191256	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2008:40:30%20GMT	https://www.avax.network/blog/avalanche-foundation-vista-asset-tokenization	C:/My%20Web%20Sites/avax001/www.avax.network/blog/avalanche-foundation-vista-asset-tokenization.html	(from https://www.avax.network/evergreen)
10:40:32	1460121/1460121	---M--	200	added ('OK')	image/png	etag:%22e4256627a9dff98c351cb38f81c67357%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64c2d3a01cfc3a7a94f9d488_Avalanche_R3_STill.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64c2d3a01cfc3a7a94f9d488_Avalanche_R3_STill.png	(from https://www.avax.network/evergreen)
10:40:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2008:40:32%20GMT	https://www.avax.network/evergreen-block-report	C:/My%20Web%20Sites/avax001/www.avax.network/evergreen-block-report	(from https://www.avax.network/evergreen)
10:40:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2008:40:33%20GMT	https://www.avax.network/blog/meld-leverages-avalanches-subnet-technology-to-enhance-its-defi-offerings	C:/My%20Web%20Sites/avax001/www.avax.network/blog/meld-leverages-avalanches-subnet-technology-to-enhance-its-defi-offerings	(from https://www.avax.network/evergreen)
10:40:34	493816/493816	---M--	200	added ('OK')	image/png	etag:%22b6fa519647369752c652017f6974a661%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64d28cf0a65f0c4915dc07dd_TheBlockCaseStudy_ImageR1.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64d28cf0a65f0c4915dc07dd_TheBlockCaseStudy_ImageR1.png	(from https://www.avax.network/evergreen)
10:40:35	23122/23122	---M-Z	200	added ('OK')	application/javascript	etag:W/%225a52-7l0c8IkTDtvDwGJJ3Yh02Lyvxx0%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmsfilter@1/cmsfilter.js	C:/My%20Web%20Sites/avax001/cdn.jsdelivr.net/npm/@finsweet/attributes-cmsfilter@1/cmsfilter.js	(from https://www.avax.network/blog)
10:40:35	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2008:40:35%20GMT	https://www.avax.network/snow-report-archive	C:/My%20Web%20Sites/avax001/www.avax.network/snow-report-archive	(from https://www.avax.network/)
10:40:36	1479098/1479098	---M--	200	added ('OK')	image/png	etag:%22a83edc2efccefbef0066346926a4f374%22	https://assets-global.website-files.com/632993e1d1acbfa5635afd0b/64498fea71ea06c62dcb7491_IntainCaseStudy_ImageR1.png	C:/My%20Web%20Sites/avax001/assets-global.website-files.com/632993e1d1acbfa5635afd0b/64498fea71ea06c62dcb7491_IntainCaseStudy_ImageR1.png	(from https://www.avax.network/evergreen-case-study)
10:40:36	74446/74446	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2008:40:36%20GMT	https://www.avax.network/category/defi	C:/My%20Web%20Sites/avax001/www.avax.network/category/defi.html	(from https://www.avax.network/blog)
10:40:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2008:40:36%20GMT	https://www.avax.network/category/institutions	C:/My%20Web%20Sites/avax001/www.avax.network/category/institutions	(from https://www.avax.network/blog)
